trip_id,arrival_time,departure_time,stop_id,stop_sequence
40020110,6:40:00,6:40:00,0410KCF,9
40020110,6:45:00,6:45:00,0400SBA,10
40020110,6:50:00,6:50:00,0400MRA,11
40020110,6:55:00,6:55:00,0400RST,12
40020110,7:00:00,7:00:00,0410RST,13
40020110,7:05:00,7:05:00,0400PMR,14
40020110,7:10:00,7:10:00,0400NYD,15
40020110,7:15:00,7:15:00,0400KOI,16
40020110,7:20:00,7:20:00,0400SWT,17
40020110,7:25:00,7:25:00,0400PST,18
40020110,7:30:00,7:30:00,0400MSB,19
40020110,7:35:00,7:35:00,0410MSB,20
40020110,7:40:00,7:40:00,0400BER,21
40020110,7:45:00,7:45:00,0410NSE,22
40020110,7:50:00,7:50:00,0402MLY,23
40020111,6:00:00,6:00:00,0402MLY,1
40020111,6:05:00,6:05:00,0411NSE,2
40020111,6:10:00,6:10:00,0401BEN,3
40020111,6:15:00,6:15:00,0411REB,4
40020111,6:20:00,6:20:00,0411MAS,5
40020111,6:25:00,6:25:00,0401MSB,6
40020111,6:30:00,6:30:00,0401JUN,7
40020111,6:35:00,6:35:00,0401POS,8
40020111,6:40:00,6:40:00,0401SWT,9
40020111,6:45:00,6:45:00,0411KOI,10
40020111,6:50:00,6:50:00,0401NYD,11
40020111,6:55:00,6:55:00,0401PMR,12
40020111,7:00:00,7:00:00,0411RST,13
40020111,7:05:00,7:05:00,0401MRA,14
40020111,7:10:00,7:10:00,0401SBA,15
40020111,7:15:00,7:15:00,0411KCF,16
40020111,7:20:00,7:20:00,0401GKC,17
40020111,7:25:00,7:25:00,0401DSL,18
40020111,7:30:00,7:30:00,0401BSR,19
40020111,7:35:00,7:35:00,0401KON,20
40020111,7:40:00,7:40:00,0403KY1,21
40020111,7:45:00,7:45:00,0401TWS,22
40020111,7:50:00,7:50:00,0401KYJ,23
40020111,7:55:00,7:55:00,0411NJR,24
40020111,8:00:00,8:00:00,0403MKI,25
40023110,6:00:00,6:00:00,0403KSE,1
40023110,6:05:00,6:05:00,0400DSP,2
40023110,6:10:00,6:10:00,0400FSX,3
40023110,6:15:00,6:15:00,0400FNN,4
40023110,6:20:00,6:20:00,0400KSP,5
40023110,6:25:00,6:25:00,0400CSV,6
40023110,6:30:00,6:30:00,0400TTP,7
40023110,6:35:00,6:35:00,0400PES,8
40023110,6:40:00,6:40:00,0400TMW,9
40023110,6:45:00,6:45:00,0400PSG,10
40023110,6:50:00,6:50:00,0400PSM,11
40023110,6:55:00,6:55:00,0400BPS,12
40023110,7:00:00,7:00:00,0400BRB,13
40023110,7:05:00,7:05:00,0400BNB,14
40023110,7:10:00,7:10:00,0400BKB,15
40023110,7:15:00,7:15:00,0400UJN,16
40023110,7:20:00,7:20:00,0410USP,17
40023110,7:25:00,7:25:00,0400USS,18
40023110,7:30:00,7:30:00,0400UFD,19
40023110,7:35:00,7:35:00,0400JSC,20
40023110,7:40:00,7:40:00,0412DLP,21
40023110,7:45:00,7:45:00,0400KAG,22
40023110,7:50:00,7:50:00,0410BHS,23
40023110,7:55:00,7:55:00,0410NPB,24
40023110,8:00:00,8:00:00,0400BHC,25
40023110,8:05:00,8:05:00,0400BDC,26
40023110,8:10:00,8:10:00,0400MZW,27
40023110,8:15:00,8:15:00,0410KLL,28
40023110,8:20:00,8:20:00,0410CST,29
40023110,8:25:00,8:25:00,0400NCC,30
40023110,8:30:00,8:30:00,0400CTB,31
40023110,8:35:00,8:35:00,0410UGI,32
40023111,6:00:00,6:00:00,0411SLE,1
40023111,6:05:00,6:05:00,0411CST,2
40023111,6:10:00,6:10:00,0411SMY,3
40023111,6:15:00,6:15:00,0411MZW,4
40023111,6:20:00,6:20:00,0401RKN,5
40023111,6:25:00,6:25:00,0401MKB,6
40023111,6:30:00,6:30:00,0401MPS,7
40023111,6:35:00,6:35:00,0401BPS,8
40023111,6:40:00,6:40:00,0401KST,9
40023111,6:45:00,6:45:00,0411DLP,10
40023111,6:50:00,6:50:00,0411JSC,11
40023111,6:55:00,6:55:00,0401USC,12
40023111,7:00:00,7:00:00,0401UPS,13
40023111,7:05:00,7:05:00,0401HUJ,14
40023111,7:10:00,7:10:00,0401KBU,15
40023111,7:15:00,7:15:00,0401KCT,16
40023111,7:20:00,7:20:00,0401NBP,17
40023111,7:25:00,7:25:00,0401BPR,18
40023111,7:30:00,7:30:00,0411BP1,19
40023111,7:35:00,7:35:00,0411SOS,20
40023111,7:40:00,7:40:00,0401MWS,21
40023111,7:45:00,7:45:00,0401PNR,22
40023111,7:50:00,7:50:00,0401CVT,23
40023111,7:55:00,7:55:00,0401CVS,24
40023111,8:00:00,8:00:00,0411IRT,25
40023111,8:05:00,8:05:00,0401FNN,26
40023111,8:10:00,8:10:00,0403KSE,27
40026110,6:00:00,6:00:00,0403BNG,1
40026110,6:05:00,6:05:00,0400KCB,2
40026110,6:10:00,6:10:00,0403RAU,3
40026110,6:15:00,6:15:00,0400HMN,4
40026110,6:20:00,6:20:00,0401MYK,5
40026110,6:25:00,6:25:00,0400PIO,6
40026110,6:30:00,6:30:00,0401TTL,7
40026110,6:35:00,6:35:00,0400TMW,8
40026110,6:40:00,6:40:00,0400PSG,9
40026110,6:45:00,6:45:00,0400PSM,10
40026110,6:50:00,6:50:00,0400BPS,11
40026110,6:55:00,6:55:00,0400BRB,12
40026110,7:00:00,7:00:00,0400BNB,13
40026110,7:05:00,7:05:00,0400BKB,14
40026110,7:10:00,7:10:00,0400UJN,15
40026110,7:15:00,7:15:00,0400HRB,16
40026110,7:20:00,7:20:00,0410HRB,17
40026110,7:25:00,7:25:00,0410BRG,18
40026110,7:30:00,7:30:00,0400MTP,19
40026110,7:35:00,7:35:00,0410MAK,20
40026110,7:40:00,7:40:00,0410LIT,21
40026110,7:45:00,7:45:00,0410TOA,22
40026110,7:50:00,7:50:00,0410OJH,23
40026110,7:55:00,7:55:00,0400LMS,24
40026110,8:00:00,8:00:00,0400N10,25
40026110,8:05:00,8:05:00,0400HDH,26
40026110,8:10:00,8:10:00,0400FDS,27
40026110,8:15:00,8:15:00,0400PS1,28
40026110,8:20:00,8:20:00,0402MWH,29
40026111,6:00:00,6:00:00,0412MKD,1
40026111,6:05:00,6:05:00,0411CAT,2
40026111,6:10:00,6:10:00,0401LUM,3
40026111,6:15:00,6:15:00,0411OON,4
40026111,6:20:00,6:20:00,0411ILP,5
40026111,6:25:00,6:25:00,0401JNB,6
40026111,6:30:00,6:30:00,0411OKR,7
40026111,6:35:00,6:35:00,0401MTP,8
40026111,6:40:00,6:40:00,0401BRG,9
40026111,6:45:00,6:45:00,0401HRB,10
40026111,6:50:00,6:50:00,0411HRB,11
40026111,6:55:00,6:55:00,0401HUJ,12
40026111,7:00:00,7:00:00,0401KBU,13
40026111,7:05:00,7:05:00,0401KCT,14
40026111,7:10:00,7:10:00,0401NBP,15
40026111,7:15:00,7:15:00,0401BPR,16
40026111,7:20:00,7:20:00,0411OOO,17
40026111,7:25:00,7:25:00,0411BP1,18
40026111,7:30:00,7:30:00,0401RPL,19
40026111,7:35:00,7:35:00,0411SOS,20
40026111,7:40:00,7:40:00,0401MWS,21
40026111,7:45:00,7:45:00,0400TTL,22
40026111,7:50:00,7:50:00,0400MYK,23
40026111,7:55:00,7:55:00,0401HMN,24
40026111,8:00:00,8:00:00,0401RDB,25
40026111,8:05:00,8:05:00,0401KCB,26
40026111,8:10:00,8:10:00,0401EQY,27
40026111,8:15:00,8:15:00,0401KSN,28
40026111,8:20:00,8:20:00,0403BNG,29
40026210,6:00:00,6:00:00,0403BNG,1
40026210,6:05:00,6:05:00,0400KCB,2
40026210,6:10:00,6:10:00,0403RAU,3
40026210,6:15:00,6:15:00,0400HMN,4
40026210,6:20:00,6:20:00,0401MYK,5
40026210,6:25:00,6:25:00,0400PIO,6
40026210,6:30:00,6:30:00,0401TTL,7
40026210,6:35:00,6:35:00,0400TMW,8
40026210,6:40:00,6:40:00,0400PSG,9
40026210,6:45:00,6:45:00,0400PSM,10
40026210,6:50:00,6:50:00,0400BPS,11
40026210,6:55:00,6:55:00,0400BRB,12
40026210,7:00:00,7:00:00,0400BNB,13
40026210,7:05:00,7:05:00,0400BKB,14
40026210,7:10:00,7:10:00,0400UJN,15
40026210,7:15:00,7:15:00,0410USP,16
40026210,7:20:00,7:20:00,0400USS,17
40026210,7:25:00,7:25:00,0400UFD,18
40026210,7:30:00,7:30:00,0400JSC,19
40026210,7:35:00,7:35:00,0412DLP,20
40026210,7:40:00,7:40:00,0400KAG,21
40026210,7:45:00,7:45:00,0410BHS,22
40026210,7:50:00,7:50:00,0402AQN,23
40026211,6:00:00,6:00:00,0402AQN,1
40026211,6:05:00,6:05:00,0401BPS,2
40026211,6:10:00,6:10:00,0401KST,3
40026211,6:15:00,6:15:00,0411DLP,4
40026211,6:20:00,6:20:00,0411JSC,5
40026211,6:25:00,6:25:00,0411RUU,6
40026211,6:30:00,6:30:00,0401USC,7
40026211,6:35:00,6:35:00,0401UPS,8
40026211,6:40:00,6:40:00,0401KBU,9
40026211,6:45:00,6:45:00,0401KCT,10
40026211,6:50:00,6:50:00,0401NBP,11
40026211,6:55:00,6:55:00,0401BPR,12
40026211,7:00:00,7:00:00,0411BP1,13
40026211,7:05:00,7:05:00,0401RPL,14
40026211,7:10:00,7:10:00,0411SOS,15
40026211,7:15:00,7:15:00,0401MWS,16
40026211,7:20:00,7:20:00,0400TTL,17
40026211,7:25:00,7:25:00,0400MYK,18
40026211,7:30:00,7:30:00,0401HMN,19
40026211,7:35:00,7:35:00,0401RDB,20
40026211,7:40:00,7:40:00,0401KCB,21
40026211,7:45:00,7:45:00,0401EQY,22
40026211,7:50:00,7:50:00,0401KSN,23
40026211,7:55:00,7:55:00,0403BNG,24
40026211,8:00:00,8:00:00,0411RNG,25
40033110,6:00:00,6:00:00,0403RDA,1
40033110,6:05:00,6:05:00,0400RDA,2
40033110,6:10:00,6:10:00,0400CNT,3
40033110,6:15:00,6:15:00,0400CMT,4
40033110,6:20:00,6:20:00,0400PPL,5
40033110,6:25:00,6:25:00,0400FDA,6
40033110,6:30:00,6:30:00,0400AP1,7
40033110,6:35:00,6:35:00,0400STG,8
40033110,6:40:00,6:40:00,0400AP2,9
40033110,6:45:00,6:45:00,0400TSA,10
40033110,6:50:00,6:50:00,0400TMI,11
40033110,6:55:00,6:55:00,0400KWR,12
40033110,7:00:00,7:00:00,0400CLT,13
40033110,7:05:00,7:05:00,0410DNR,14
40033110,7:10:00,7:10:00,0410TMH,15
40033110,7:15:00,7:15:00,0410HMZ,16
40033110,7:20:00,7:20:00,0400TJR,17
40033110,7:25:00,7:25:00,0410MKD,18
40033110,7:30:00,7:30:00,0400UJR,19
40033110,7:35:00,7:35:00,0410PST,20
40033110,7:40:00,7:40:00,0412CAR,21
40033110,7:45:00,7:45:00,0400MZW,22
40033110,7:50:00,7:50:00,0410KLL,23
40033110,7:55:00,7:55:00,0410CST,24
40033110,8:00:00,8:00:00,0412MTW,25
40033111,6:00:00,6:00:00,0412MTW,1
40033111,6:05:00,6:05:00,0411CST,2
40033111,6:10:00,6:10:00,0411SMY,3
40033111,6:15:00,6:15:00,0411MZW,4
40033111,6:20:00,6:20:00,0401RKN,5
40033111,6:25:00,6:25:00,0411CAR,6
40033111,6:30:00,6:30:00,0411PST,7
40033111,6:40:00,6:40:00,0411EST,9
40033111,6:45:00,6:45:00,0401UJR,10
40033111,6:50:00,6:50:00,0411HMZ,11
40033111,6:55:00,6:55:00,0411TMH,12
40033111,7:00:00,7:00:00,0412DON,13
40033111,7:05:00,7:05:00,0401CLT,14
40033111,7:10:00,7:10:00,0401KWR,15
40033111,7:15:00,7:15:00,0401TMI,16
40033111,7:20:00,7:20:00,0401MLD,17
40033111,7:25:00,7:25:00,0401STG,18
40033111,7:30:00,7:30:00,0401FDA,19
40033111,7:35:00,7:35:00,0411SAS,20
40033111,7:40:00,7:40:00,0411PEV,21
40033111,7:45:00,7:45:00,0401PPL,22
40033111,7:50:00,7:50:00,0401CMT,23
40033111,7:55:00,7:55:00,0401SPN,24
40033111,8:00:00,8:00:00,0403RDA,25
40033210,6:00:00,6:00:00,0400CBN,1
40033210,6:05:00,6:05:00,0400KBL,2
40033210,6:10:00,6:10:00,0400KTN,3
40033210,6:15:00,6:15:00,0400TRN,4
40033210,6:20:00,6:20:00,0400RDA,5
40033210,6:25:00,6:25:00,0400CNT,6
40033210,6:30:00,6:30:00,0400CMT,7
40033210,6:35:00,6:35:00,0400PPL,8
40033210,6:40:00,6:40:00,0400FDA,9
40033210,6:45:00,6:45:00,0400AP1,10
40033210,6:50:00,6:50:00,0400STG,11
40033210,6:55:00,6:55:00,0400AP2,12
40033210,7:00:00,7:00:00,0400TSA,13
40033210,7:05:00,7:05:00,0400TMI,14
40033210,7:10:00,7:10:00,0400KWR,15
40033210,7:15:00,7:15:00,0400CLT,16
40033210,7:20:00,7:20:00,0402DON,17
40033211,6:00:00,6:00:00,0412DON,1
40033211,6:05:00,6:05:00,0401CLT,2
40033211,6:10:00,6:10:00,0401KWR,3
40033211,6:15:00,6:15:00,0401TMI,4
40033211,6:20:00,6:20:00,0401MLD,5
40033211,6:25:00,6:25:00,0401STG,6
40033211,6:30:00,6:30:00,0401FDA,7
40033211,6:35:00,6:35:00,0401PPL,8
40033211,6:40:00,6:40:00,0401CMT,9
40033211,6:45:00,6:45:00,0401SPN,10
40033211,6:50:00,6:50:00,0403RDA,11
40033211,6:55:00,6:55:00,0401TRN,12
40033211,7:00:00,7:00:00,0401KTN,13
40033211,7:05:00,7:05:00,0403KBL,14
40033410,6:00:00,6:00:00,0403MWF,1
40033410,6:03:00,6:03:00,0410GTB,2
40033410,6:05:00,6:05:00,0400FDE,3
40033410,6:07:00,6:07:00,0400AP1,4
40033410,6:09:00,6:09:00,0400STG,5
40033410,6:11:00,6:11:00,0400AP2,6
40033410,6:13:00,6:13:00,0400TSA,7
40033410,6:15:00,6:15:00,0400TMI,8
40033410,6:17:00,6:17:00,0400KWR,9
40033410,6:19:00,6:19:00,0400CLT,10
40033410,6:21:00,6:21:00,0412DON,11
40033410,6:23:00,6:23:00,0410DNR,12
40033410,6:25:00,6:25:00,0410TMH,13
40033410,6:27:00,6:27:00,0410HMZ,14
40033410,6:29:00,6:29:00,0400TJR,15
40033410,6:31:00,6:31:00,0410MKD,16
40033410,6:33:00,6:33:00,0400UJR,17
40033410,6:35:00,6:35:00,0410PST,18
40033410,6:37:00,6:37:00,0412CAR,19
40033410,6:39:00,6:39:00,0400MKG,20
40033410,6:41:00,6:41:00,0400MZW,21
40033410,6:43:00,6:43:00,0410KLL,22
40033410,6:45:00,6:45:00,0410CST,23
40033410,6:47:00,6:47:00,0400NCC,24
40033410,6:49:00,6:49:00,0400CTB,25
40033410,6:53:00,6:53:00,0412CMC,27
40033411,6:00:00,6:00:00,0512CMC,1
40033411,6:03:00,6:03:00,0411CST,2
40033411,6:05:00,6:05:00,0411SMY,3
40033411,6:07:00,6:07:00,0411MZW,4
40033411,6:09:00,6:09:00,0401RKN,5
40033411,6:11:00,6:11:00,0411CAR,6
40033411,6:13:00,6:13:00,0411PST,7
40033411,6:15:00,6:15:00,0401UJR,8
40033411,6:17:00,6:17:00,0411HMZ,9
40033411,6:19:00,6:19:00,0411TMH,10
40033411,6:21:00,6:21:00,0412DON,11
40033411,6:23:00,6:23:00,0401CLT,12
40033411,6:25:00,6:25:00,0401KWR,13
40033411,6:27:00,6:27:00,0401TMI,14
40033411,6:29:00,6:29:00,0401MLD,15
40033411,6:31:00,6:31:00,0401STG,16
40033411,6:33:00,6:33:00,0401FDJ,17
40033411,6:35:00,6:35:00,0401FDE,18
40033411,6:37:00,6:37:00,0401CWS,19
40033411,6:39:00,6:39:00,0403MWF,20
40033510,6:00:00,6:00:00,0400CBN,1
40033510,6:02:00,6:02:00,0403KBL,2
40033510,6:04:00,6:04:00,0400KBL,3
40033510,6:06:00,6:06:00,0400KTN,4
40033510,6:08:00,6:08:00,0400TRN,5
40033510,6:10:00,6:10:00,0400RDA,6
40033510,6:12:00,6:12:00,0400CNT,7
40033510,6:14:00,6:14:00,0400CMT,8
40033510,6:16:00,6:16:00,0400PPL,9
40033510,6:18:00,6:18:00,0400FDA,10
40033510,6:20:00,6:20:00,0400AP1,11
40033510,6:22:00,6:22:00,0400STG,12
40033510,6:24:00,6:24:00,0400AP2,13
40033510,6:26:00,6:26:00,0400TSA,14
40033510,6:28:00,6:28:00,0400TMI,15
40033510,6:30:00,6:30:00,0400KWR,16
40033510,6:32:00,6:32:00,0400CLT,17
40033510,6:34:00,6:34:00,0412DON,18
40033510,6:36:00,6:36:00,0410DNR,19
40033510,6:38:00,6:38:00,0410TMH,20
40033510,6:40:00,6:40:00,0410HMZ,21
40033510,6:42:00,6:42:00,0400TJR,22
40033510,6:44:00,6:44:00,0410MKD,23
40033510,6:46:00,6:46:00,0400UJR,24
40033510,6:48:00,6:48:00,0410PST,25
40033510,6:50:00,6:50:00,0412CAR,26
40033510,6:52:00,6:52:00,0400MKG,27
40033510,6:54:00,6:54:00,0400MZW,28
40033510,6:56:00,6:56:00,0410KLL,29
40033510,6:58:00,6:58:00,0410CST,30
40033510,7:00:00,7:00:00,0400NCC,31
40033510,7:02:00,7:02:00,0400CTB,32
40033510,7:06:00,7:06:00,0412CMC,33
40033511,6:00:00,6:00:00,0512CMC,1
40033511,6:02:00,6:02:00,0411CST,2
40033511,6:04:00,6:04:00,0411SMY,3
40033511,6:06:00,6:06:00,0411MZW,4
40033511,6:08:00,6:08:00,0401RKN,5
40033511,6:10:00,6:10:00,0411CAR,6
40033511,6:12:00,6:12:00,0411PST,7
40033511,6:14:00,6:14:00,0401UJR,8
40033511,6:16:00,6:16:00,0411HMZ,9
40033511,6:18:00,6:18:00,0411TMH,10
40033511,6:20:00,6:20:00,0412DON,11
40033511,6:22:00,6:22:00,0401CLT,12
40033511,6:24:00,6:24:00,0401KWR,13
40033511,6:26:00,6:26:00,0401TMI,14
40033511,6:28:00,6:28:00,0401MLD,15
40033511,6:30:00,6:30:00,0401STG,16
40033511,6:32:00,6:32:00,0401FDA,17
40033511,6:34:00,6:34:00,0401PPL,18
40033511,6:36:00,6:36:00,0401CMT,19
40033511,6:38:00,6:38:00,0401SPN,20
40033511,6:40:00,6:40:00,0403RDA,21
40033511,6:42:00,6:42:00,0401TRN,22
40033511,6:44:00,6:44:00,0401KTN,23
40033511,6:46:00,6:46:00,0403KBL,24
40034110,6:00:00,6:00:00,0413PSB,1
40034110,6:05:00,6:05:00,0410APT,2
40034110,6:10:00,6:10:00,0400RDA,3
40034110,6:15:00,6:15:00,0400CNT,4
40034110,6:20:00,6:20:00,0400CMT,5
40034110,6:25:00,6:25:00,0400PPL,6
40034110,6:30:00,6:30:00,0400FDA,7
40034110,6:35:00,6:35:00,0400AP1,8
40034110,6:40:00,6:40:00,0400STG,9
40034110,6:45:00,6:45:00,0400AP2,10
40034110,6:50:00,6:50:00,0400TSA,11
40034110,6:55:00,6:55:00,0400TMI,12
40034110,7:00:00,7:00:00,0400KWR,13
40034110,7:05:00,7:05:00,0400CLT,14
40034110,7:10:00,7:10:00,0412DON,15
40034110,7:15:00,7:15:00,0410DNR,16
40034110,7:20:00,7:20:00,0410TMH,17
40034110,7:25:00,7:25:00,0410HMZ,18
40034110,7:30:00,7:30:00,0400TJR,19
40034110,7:35:00,7:35:00,0410MKD,20
40034110,7:40:00,7:40:00,0400UJR,21
40034110,7:45:00,7:45:00,0410PST,22
40034110,7:50:00,7:50:00,0412CAR,23
40034110,7:55:00,7:55:00,0400MKG,24
40034110,8:00:00,8:00:00,0400MZW,25
40034110,8:05:00,8:05:00,0410KLL,26
40034110,8:10:00,8:10:00,0410CST,27
40034110,8:15:00,8:15:00,0400NCC,28
40034110,8:20:00,8:20:00,0400CTB,29
40034110,8:25:00,8:25:00,0410SLA,30
40034110,8:30:00,8:30:00,0410BST,31
40034110,8:35:00,8:35:00,0412KNC,32
40034110,8:40:00,8:40:00,0412KNC,33
40034111,6:00:00,6:00:00,0412AMB,1
40034111,6:05:00,6:05:00,0411CST,2
40034111,6:10:00,6:10:00,0411SMY,3
40034111,6:15:00,6:15:00,0411MZW,4
40034111,6:20:00,6:20:00,0401RKN,5
40034111,6:25:00,6:25:00,0411CAR,6
40034111,6:30:00,6:30:00,0411PST,7
40034111,6:35:00,6:35:00,0401UJR,8
40034111,6:40:00,6:40:00,0411HMZ,9
40034111,6:45:00,6:45:00,0411TMH,10
40034111,6:50:00,6:50:00,0412DON,11
40034111,6:55:00,6:55:00,0401CLT,12
40034111,7:00:00,7:00:00,0401KWR,13
40034111,7:05:00,7:05:00,0401TMI,14
40034111,7:10:00,7:10:00,0401MLD,15
40034111,7:15:00,7:15:00,0401STG,16
40034111,7:20:00,7:20:00,0401FDA,17
40034111,7:25:00,7:25:00,0401PPL,18
40034111,7:30:00,7:30:00,0401CMT,19
40034111,7:35:00,7:35:00,0411TNI,20
40034111,7:40:00,7:40:00,0411LLT,21
40034111,7:45:00,7:45:00,0403RDA,22
40034111,7:50:00,7:50:00,0401TNS,23
40034111,7:55:00,7:55:00,0411CRG,24
40034111,8:00:00,8:00:00,0401NAS,25
40034111,8:05:00,8:05:00,0401PDO,26
40034111,8:10:00,8:10:00,0401PD1,27
40034111,8:15:00,8:15:00,0413PSB,28
40036110,6:00:00,6:00:00,0313DDS,1
40036110,6:05:00,6:05:00,0410DPI,2
40036110,6:10:00,6:10:00,0300FTY,3
40036110,6:15:00,6:15:00,0300DSC,4
40036110,6:20:00,6:20:00,0310EQT,5
40036110,6:25:00,6:25:00,0300BPS,6
40036110,6:30:00,6:30:00,0310DUN,7
40036110,6:35:00,6:35:00,0310TOT,8
40036110,6:40:00,6:40:00,0310SEN,9
40036110,6:45:00,6:45:00,0310RIS,10
40036110,6:50:00,6:50:00,0400TSX,11
40036110,6:55:00,6:55:00,0400SIX,12
40036110,7:00:00,7:00:00,0410KOB,13
40036110,7:05:00,7:05:00,0400TMW,14
40036110,7:10:00,7:10:00,0400PSM,15
40036110,7:15:00,7:15:00,0410BBP,16
40036110,7:20:00,7:20:00,0410UIY,17
40036110,7:25:00,7:25:00,0400MTW,18
40036110,7:30:00,7:30:00,0400UCB,19
40036110,7:35:00,7:35:00,0400PFS,20
40036110,7:40:00,7:40:00,0410PFJ,21
40036110,7:45:00,7:45:00,0400NPC,22
40036110,7:50:00,7:50:00,0410BPF,23
40036110,7:55:00,7:55:00,0410NCK,24
40036110,8:00:00,8:00:00,0410HMZ,25
40036110,8:05:00,8:05:00,0400TJR,26
40036110,8:10:00,8:10:00,0410MKD,27
40036110,8:15:00,8:15:00,0410DCJ,28
40036110,8:20:00,8:20:00,0410PST,29
40036110,8:25:00,8:25:00,0412CAR,30
40036110,8:30:00,8:30:00,0400MZW,31
40036110,8:35:00,8:35:00,0410KLL,32
40036110,8:40:00,8:40:00,0412CSD,33
40036111,6:00:00,6:00:00,0412CSD,1
40036111,6:05:00,6:05:00,0411SMY,2
40036111,6:10:00,6:10:00,0411MZW,3
40036111,6:15:00,6:15:00,0411CAR,4
40036111,6:20:00,6:20:00,0411PST,5
40036111,6:25:00,6:25:00,0401UJR,6
40036111,6:30:00,6:30:00,0411DC,7
40036111,6:35:00,6:35:00,0411HMZ,8
40036111,6:40:00,6:40:00,0411BPF,9
40036111,6:45:00,6:45:00,0411PFJ,10
40036111,6:50:00,6:50:00,0411PFS,11
40036111,6:55:00,6:55:00,0401UCB,12
40036111,7:00:00,7:00:00,0403MTW,13
40036111,7:05:00,7:05:00,0401KNL,14
40036111,7:10:00,7:10:00,0401KNB,15
40036111,7:15:00,7:15:00,0401BPH,16
40036111,7:20:00,7:20:00,0401SOS,17
40036111,7:25:00,7:25:00,0401CVT,18
40036111,7:30:00,7:30:00,0401CVS,19
40036111,7:35:00,7:35:00,0401KOB,20
40036111,7:40:00,7:40:00,0401SIX,21
40036111,7:45:00,7:45:00,0401TSX,22
40036111,7:50:00,7:50:00,0311RIS,23
40036111,7:55:00,7:55:00,0311SEN,24
40036111,8:00:00,8:00:00,0311TOT,25
40036111,8:05:00,8:05:00,0301AIC,26
40036111,8:10:00,8:10:00,0311NNE,27
40036111,8:15:00,8:15:00,0311FTY,28
40036111,8:20:00,8:20:00,0311BET,29
40036111,8:25:00,8:25:00,0411AGT,30
40036111,8:30:00,8:30:00,0411DEI,31
40036111,8:35:00,8:35:00,0311JUA,32
40036111,8:40:00,8:40:00,0311JER,33
40036111,8:45:00,8:45:00,0313DDS,34
40058110,6:00:00,6:00:00,0403MTW,1
40058110,6:05:00,6:05:00,0400PFS,2
40058110,6:10:00,6:10:00,0400BFA,3
40058110,6:15:00,6:15:00,0410PFJ,4
40058110,6:20:00,6:20:00,0400NPC,5
40058110,6:25:00,6:25:00,0410BPF,6
40058110,6:30:00,6:30:00,0410NCK,7
40058110,6:35:00,6:35:00,0400TJR,8
40058110,6:40:00,6:40:00,0410MKD,9
40058110,6:45:00,6:45:00,0400UJR,10
40058110,6:50:00,6:50:00,0410PST,11
40058110,6:55:00,6:55:00,0412CAR,12
40058110,7:00:00,7:00:00,0400MZW,13
40058110,7:05:00,7:05:00,0410KLL,14
40058110,7:10:00,7:10:00,0410CST,15
40058110,7:15:00,7:15:00,0400NCC,16
40058110,7:20:00,7:20:00,0400CTB,17
40058110,7:25:00,7:25:00,0410SLA,18
40058110,7:30:00,7:30:00,0410AAD,19
40058111,6:00:00,6:00:00,0411MEB,1
40058111,6:05:00,6:05:00,0411CST,2
40058111,6:10:00,6:10:00,0411SMY,3
40058111,6:15:00,6:15:00,0411MZW,4
40058111,6:20:00,6:20:00,0411CAR,5
40058111,6:25:00,6:25:00,0411PST,6
40058111,6:30:00,6:30:00,0401UJR,7
40058111,6:35:00,6:35:00,0411HMZ,8
40058111,6:40:00,6:40:00,0411BPF,9
40058111,6:45:00,6:45:00,0401BPF,10
40058111,6:50:00,6:50:00,0401NPC,11
40058111,6:55:00,6:55:00,0411PFJ,12
40058111,7:00:00,7:00:00,0411PFS,13
40058111,7:05:00,7:05:00,0401UCB,14
40058111,7:10:00,7:10:00,0403MTW,15
40405110,6:00:00,6:00:00,0403GMW,1
40405110,6:02:00,6:02:00,0400GMT,2
40405110,6:04:00,6:04:00,0410CEX,3
40405110,6:06:00,6:06:00,0400HCC,4
40405110,6:08:00,6:08:00,0400ROA,5
40405110,6:10:00,6:10:00,0400KRT,6
40405110,6:12:00,6:12:00,0400TPK,7
40405110,6:14:00,6:14:00,0400EXP,8
40405110,6:16:00,6:16:00,0400CRN,9
40405110,6:18:00,6:18:00,0400KYB,10
40405110,6:20:00,6:20:00,0400BSA,11
40405110,6:22:00,6:22:00,0400QTY,12
40405110,6:24:00,6:24:00,0400KWA,13
40405110,6:26:00,6:26:00,0410COM,14
40405110,6:28:00,6:28:00,0410DTB,15
40405110,6:30:00,6:30:00,0412CTI,16
40405110,6:32:00,6:32:00,0412MTH,17
40405111,6:00:00,6:00:00,0412MTW,1
40405111,6:02:00,6:02:00,0402CTY,2
40405111,6:04:00,6:04:00,0411DTB,3
40405111,6:06:00,6:06:00,0401PSN,4
40405111,6:08:00,6:08:00,0401DAR,5
40405111,6:10:00,6:10:00,0401TAL,6
40405111,6:12:00,6:12:00,0401HMB,7
40405111,6:14:00,6:14:00,0401QTY,8
40405111,6:16:00,6:16:00,0401BSA,9
40405111,6:18:00,6:18:00,0401KPL,10
40405111,6:20:00,6:20:00,0411KPL,11
40405111,6:22:00,6:22:00,0401TPK,12
40405111,6:24:00,6:24:00,0401SHL,13
40405111,6:26:00,6:26:00,0401ROA,14
40405111,6:28:00,6:28:00,0401CEX,15
40405111,6:30:00,6:30:00,0401FLC,16
40405111,6:32:00,6:32:00,0411GMM,17
